alpha,beta_temp,beta_omega,beta_clean,sigma
1.3558297546766143,0.05644193979727375,-2.016788646659947,0.071908541729916,0.6581920208048192
1.3415801411294654,0.056443990485066854,-1.9962691032400421,0.0728425437756652,0.6308966405133134
1.3386483184573232,0.05660911201919006,-1.9992033175095827,0.06822052581468836,0.6236384532246698
1.283403226570923,0.056277788657291154,-1.93600600419267,0.07193430936860472,0.6168977301199208
1.1256407956030203,0.05659432431139712,-1.7595995738840529,0.07248447845843961,0.6599130003118769
1.0765373054432947,0.05666177047705989,-1.6897979508094174,0.06353619042316132,0.6750290009354676
1.3422513372872973,0.05534409068768171,-1.8241102818260373,0.11306158905918218,0.5827546367368122
1.132734010532871,0.05701979640793025,-1.7741775221006293,0.09688015985006763,0.6307036115901712
1.3083941765965685,0.05626631702499163,-1.9550674329125215,0.09377350267767298,0.6278038770741056
1.1197553394167552,0.05656383115760554,-1.7229942027976577,0.05411354702487128,0.63810175480193
1.1383576061228022,0.056334845639073594,-1.7401439749551422,0.061197765456691346,0.6518349791151424
1.3119304170226382,0.05528958585547639,-1.8150951327118001,0.08426467512443535,0.6273120126178758
1.3023750795911126,0.056084792921730214,-1.8976098800403456,0.08721260798260899,0.6496079583865062
1.428149172677246,0.055637997654226855,-2.001069370947569,0.08016604775871193,0.6412991214687666
1.1239361420350795,0.05649214660420311,-1.6724365828490697,0.09827494614316673,0.6511899203361234
1.282185483895989,0.056163542661053875,-1.8699251651617281,0.09031056526777866,0.6226353661671116
1.3294398485643604,0.0556814900694769,-1.830256967404111,0.08772316024332877,0.6169796082212929
1.2926657428443966,0.05648880242504793,-1.9637897652633711,0.08010285866445263,0.6403219111994253
1.09545025250695,0.056242048711704684,-1.6541494572069801,0.07470361912888371,0.6189129249820818
1.2740917533822194,0.0558038707056647,-1.8386747542021595,0.055541479737559275,0.6527787945268917
1.3987116417909276,0.05611263132994315,-1.9725189896069075,0.10052498482031223,0.6288221821123549
1.4622561908429432,0.05608078138319455,-2.0549990123148625,0.09504582197823823,0.6229316096655061
1.2485451501435936,0.05615093032928133,-1.857483502439493,0.07051824219269576,0.6605646958800651
1.354296459873505,0.05581053306303149,-1.8995961169059505,0.08180620562705458,0.6970958777119443
1.3252366229158854,0.05592814097813025,-1.9014078892650517,0.08977549963251032,0.6751194416835962
1.3444963753496448,0.056001499555809686,-1.919277092888585,0.09890199108292697,0.6310072840159523
1.259776810110533,0.05624673812260897,-1.8582870372334739,0.06325705602718239,0.6339973520663743
1.3326386921139366,0.05595591710053293,-1.8655230462534327,0.08766368884805653,0.6316696010094964
1.2504066739035569,0.05548754373943335,-1.8107261027619117,0.07742994853379004,0.6297226791083878
1.2643169752457992,0.05608917314784472,-1.8565106635526476,0.0828921787425972,0.6430872706615527
1.3345282120202966,0.05567508466067054,-1.9218570890387738,0.07615205069203501,0.6423589852792693
1.3457235317758205,0.055784923138204975,-1.8670671950060616,0.07559039935744624,0.6538496873643078
1.4330857735717524,0.05571027757351418,-2.036473373404778,0.09358066888924652,0.6605572665832041
1.292239293032073,0.05574931988090732,-1.8658791254344784,0.08433256862229402,0.6659567002918855
1.399824587210877,0.05645277636639488,-2.0231556451112276,0.07851429811014798,0.6226101918556775
1.1326517129748155,0.056084475765598635,-1.5830116952412219,0.09140593984460565,0.6624581593700587
1.212698008088747,0.05632343166935187,-1.8184732435146564,0.09353784532759274,0.6285561329444121
1.0868366009326687,0.05707260325068272,-1.713181113391684,0.10610026400051673,0.6524229370140598
1.112734411924699,0.057140873428649146,-1.680078923486846,0.12019894727133557,0.6397910745213617
1.1069901509417048,0.056760313736415845,-1.659829738226005,0.1075834046321158,0.6425417124375575
1.0897945866701146,0.05600674230125906,-1.5882949568763784,0.09270878197985365,0.6394202284478342
1.1518733767976603,0.05625573548995007,-1.7461205690689994,0.07513535949587646,0.6334179036268399
1.2384878976012286,0.055860107480552916,-1.7557430096117024,0.09203580638376899,0.6563201482640842
1.206090161566286,0.05674917457629031,-1.7918822977931157,0.1063438868441141,0.620781677275762
1.1544163289598315,0.05674352111429488,-1.7809816852165739,0.08047319490246263,0.6310188896091473
1.2959659817250244,0.05682208908633389,-1.900135799960026,0.10286197645667623,0.6425722081454376
1.2845659139109376,0.0551379302216214,-1.8338083728101147,0.06805058859835911,0.6377582895090204
1.3153835823242916,0.056871910483374366,-1.9397157732777757,0.09206422091941813,0.6344882268682611
1.3023044482189006,0.055214708439173366,-1.784859325455912,0.06919237697602304,0.6441077515180874
1.276942214511949,0.056620833688168275,-1.9609982957165535,0.05569597362225371,0.6394666319772379
1.2911224081301131,0.055216795717927855,-1.7370139938208915,0.09972138015617575,0.6419274674696096
1.2864999732243367,0.05637103561723167,-1.8836800736994554,0.09055938748491378,0.6584034494084499
1.2735905412994757,0.05636199029561105,-1.8742978510668031,0.08899947990982068,0.6581573266694547
1.2578831443896685,0.0568051886577633,-1.8999102287488085,0.08909366893851181,0.6494303479679281
1.1758495647858616,0.05699799139952995,-1.8336494819705216,0.06471410688094921,0.6377137685626423
1.1404543027644105,0.055322699062943535,-1.5847358261995517,0.06252773642447498,0.6287232144381716
1.2421393201481876,0.05535395450943305,-1.7304417227224107,0.057487561257280266,0.6364167989004138
1.2748927403711252,0.05668090380978852,-1.9025768432069725,0.06957809031119007,0.6350580918677657
1.3995924101852728,0.055797436292834686,-1.9208913965357652,0.10289485216202972,0.6575618935846669
1.1011355659184403,0.056755981663814035,-1.727524218570366,0.08620733781857372,0.6448983624217507
1.1634504114486839,0.056206918054751275,-1.7011858663770347,0.11615491200994987,0.6480739977215457
1.3943453830300088,0.05658601505636134,-2.1022506817855877,0.06525505190396208,0.6426188020359553
1.3448494873726407,0.05545762906214874,-1.8958022808983372,0.0677402498139213,0.6474807456770899
1.0637184656931102,0.05631210893995255,-1.610948105012863,0.093436436940322,0.6555642882571769
1.0668127908754035,0.05630013493264411,-1.6047559851461521,0.09415419891127791,0.6566805270283778
1.1956585789509682,0.05749599105936953,-1.8914604530498629,0.09901613609351206,0.6428354448841272
1.202796952649661,0.05653962521284016,-1.7403139446944706,0.123991118321316,0.6623879273424284
1.3660062553743164,0.05598696661214885,-2.015403036802063,0.053033355531502145,0.6231629852666328
1.4855738886586107,0.05523163729082185,-2.065605770516534,0.056368772568629114,0.6383827094996837
1.1681612477987058,0.0559426932924347,-1.6900481635250273,0.039206497436266294,0.6556847838177071
1.1593693176523354,0.05596027006813479,-1.7623655013353101,0.03982344508662899,0.6526139364559717
1.2817194085459969,0.05625222218428676,-1.9253130165793628,0.0701089351860366,0.624260693311975
1.1568747619625608,0.056239258027057926,-1.694732566541301,0.09974648240642672,0.6358972905257326
1.1083815359115663,0.0561479846743552,-1.7210520577403408,0.08092179119806037,0.6328697431870955
1.276790502578674,0.056877723807070055,-1.9532657122318149,0.10707844109489396,0.6285567604795562
1.2111208495823618,0.05593614765566781,-1.783847653174707,0.07294318654361162,0.647951954636966
1.18771268923465,0.05666072054898264,-1.761354506251621,0.0866781916078865,0.6524050850887226
1.3449693622955219,0.05645294908920504,-1.9762968434019115,0.08708484588600608,0.6419182811116426
1.3529430754909975,0.05661862201977832,-1.9452166143742886,0.11117789732542213,0.6262872867772231
1.3439322079702551,0.05665179289475426,-2.000047809840815,0.10169811941424295,0.6314405457173009
1.2517159197546226,0.054977131134313545,-1.6763251051145005,0.07379997180294402,0.6419543336978449
1.3460775121220108,0.056685927616398075,-1.951269312055711,0.09883517328573584,0.6161826676094638
1.2585669581750185,0.05611680471445529,-1.8081361636994906,0.08801133004640824,0.6195748903905239
1.3321223635005592,0.0557818360505126,-1.9478926955165896,0.0754451577545199,0.6479879421552214
1.4333345486636286,0.05632930114528837,-2.033635237025628,0.08770345944102298,0.639648721184
1.4400790116192106,0.05666235270395357,-2.1476400190637186,0.09303548424323431,0.6365565188148834
1.3554769256468504,0.05683221993676705,-2.036155802992422,0.08991870580925408,0.6420260648808553
1.4240103608972114,0.05650448942686507,-2.064924077842633,0.10033395106833357,0.6490470049032089
1.3346558140786482,0.05634938069124926,-1.9692232489354957,0.08627088822151716,0.670573737342796
1.373503272668695,0.056359686653712784,-2.034695401400498,0.09008497125520915,0.6722919900281986
1.3908288440317533,0.056444964568432364,-2.017540453223887,0.0862873309655859,0.6740529586095664
1.3445478317917554,0.05661869383201936,-1.9841908681740534,0.09398016272945896,0.678828517155147
1.4342230322914964,0.056138135609965494,-2.0110069330495293,0.11938683792569925,0.6458420470953068
1.1176699295972392,0.05668991655804375,-1.7723568685111637,0.062082862541753624,0.6310142412521944
1.1251596629232616,0.056729173632050205,-1.7796084702078758,0.06684772432872266,0.636219649896692
1.147784272958383,0.0557357388523549,-1.6249770027575288,0.0674523175064977,0.6272985698313681
1.3086312232521686,0.05676371053557564,-1.9511860464250788,0.11071545768828409,0.6546613993510702
1.215771698047625,0.055212250004654885,-1.6720385527254003,0.06947628805231987,0.6184578928112575
1.1956123586685095,0.05746000903778662,-1.90728595574857,0.11886722370668738,0.6532164350034125
1.1838198317852873,0.057578263521392566,-1.8580984878354414,0.10084023713866799,0.6542276044012875
1.2017040343193617,0.05749196913672445,-1.9244791831698365,0.09239070437647715,0.6369355794422348
1.2201026383282172,0.05680858986693031,-1.8291542142132897,0.08324082596368611,0.6449886889975078
1.1252474063040825,0.0571709052487059,-1.760322496133405,0.07386028529580867,0.6614171523193293
1.361786268886261,0.05541215698471896,-1.8731415606544104,0.06898296944967555,0.6285757484166575
1.0543957157543906,0.05705500028960304,-1.7097134805179088,0.09600698790461215,0.6596468107800371
1.1617827105248173,0.056135846824414186,-1.7369020434446298,0.0937040753498992,0.6189979617221034
1.402919294849153,0.05603655225001356,-2.0289388896203384,0.07263763982542804,0.6618125781449895
1.240352772253897,0.0566607235054075,-1.901089539880683,0.08633782728465715,0.6371717344360198
1.271752516426469,0.05605102382725498,-1.8468593394545962,0.09571750232932082,0.6214781169778522
1.1226100749412824,0.05618156403483138,-1.6766869421139816,0.09364405485225753,0.6840866661416032
1.3191824377726935,0.05629050695762449,-1.9765779804010961,0.07772929916035819,0.6050629257622302
1.1922162553611968,0.05555225513033349,-1.6781702148415327,0.09171320147673254,0.64796999753175
1.208886677532453,0.05576815022406005,-1.6901747105435128,0.0901697508140758,0.6076016548435065
1.3196294205664025,0.05607241447397705,-1.93405055723208,0.07652950981970362,0.6760534994431748
1.3849841895828932,0.05645633275242004,-2.0016246569442018,0.09063480399010447,0.6591305766948593
1.317427046896129,0.05625850884910952,-1.9063687144962742,0.07333538972182849,0.6083962588179639
1.3399039467945706,0.05598034798914286,-1.9368552281039193,0.05946993453367277,0.6855843988372222
1.3453909608234647,0.05550375674790248,-1.8531854689287357,0.0856352148083286,0.6475621821783638
1.2055698071586867,0.056530920839365194,-1.8451517019193133,0.08893295535076674,0.6431559530362652
1.3057844710800304,0.05631928379765166,-1.934211138667461,0.08987679814073829,0.670573659019525
1.391533002345199,0.05605600144212268,-1.980394790376618,0.09183732123268463,0.6672235126349213
1.392339870770609,0.056460076309222756,-2.036848295173318,0.08919665475511632,0.6629634392474814
1.2310938689104187,0.05566016225622796,-1.7553073993541837,0.05775202712492173,0.6234945901349859
1.3683796330092062,0.05654322978670493,-2.01301930856048,0.10526069389080445,0.6407532224568401
1.2800860611563531,0.054908617613773456,-1.6319198129543473,0.08772510496778646,0.6284337437390382
1.0657480937385637,0.056514735653021377,-1.6368744715935613,0.08350621758585879,0.643501276915554
1.1263840479378109,0.05657579566851951,-1.7321780000278864,0.06269697228432096,0.6613090853177755
1.1835046536916842,0.055563039856738564,-1.7031382467425082,0.0675809068580344,0.6526174091411058
1.3149603412282245,0.056053057818829674,-1.873455744082424,0.09681959575303481,0.657370288396742
1.2608368013250715,0.0566669422100351,-1.9085399267750063,0.07028340777734642,0.625691670923454
1.2730997821813772,0.05655578357028355,-1.8395247116669395,0.10845206073459684,0.6101397090435553
1.2893583072194237,0.056213651718359584,-1.8575552826222044,0.07217904822320602,0.6209529530899397
1.1673646295267919,0.05565025630322651,-1.6513568393085158,0.054655891210704556,0.6250039888616836
1.2385005610909732,0.055745126868543236,-1.7865960340138436,0.04853106597733412,0.633444353415945
1.2456403702204175,0.056081242281596014,-1.8921230948368546,0.06115802190292507,0.636937626740913
1.314559862307908,0.05514498620022078,-1.8056992217018824,0.10757720021489502,0.6457028047800483
1.314914591384815,0.05502904906315833,-1.8287752318203445,0.10275540481567433,0.6472938314508238
1.272985481287268,0.0558503567376593,-1.864592109424411,0.08584287318803707,0.6185169609275835
1.2883236417255843,0.05637589046610272,-1.920126946463533,0.084077868186593,0.6396858038628844
1.2618609276357375,0.05605927516805955,-1.8277822616819677,0.09794571215021715,0.6353534914781928
1.277843063523012,0.05619494679585316,-1.8777002872557773,0.07328257857849962,0.6300877894890634
1.2606891144305676,0.05621939892796493,-1.8212811931802477,0.09289173069331862,0.6300409834472311
1.1995822100662126,0.056317317731948334,-1.8120793111803692,0.0725355233219641,0.6396819971009794
1.3705707341497892,0.05603372078913031,-1.9416653047093817,0.085406475975251,0.6063817682332269
1.2917953883391669,0.05567059627174653,-1.8256492949846503,0.08059146740484466,0.6577825565536571
1.2309759268059226,0.05591271310415538,-1.7663750832323828,0.0895309336441538,0.6539266166018635
1.2488257173826083,0.056141276617927505,-1.7516920342370206,0.09420136117586812,0.6519004311756984
1.2245261636562854,0.0556148763241152,-1.7682254982842522,0.08082436915293122,0.646997814426992
1.3037947984873162,0.05498175874446005,-1.8191491681220953,0.0656754713960004,0.6459439767297421
1.4234158865021558,0.05606326892013292,-2.0691074525406563,0.06895831609890793,0.6263187184932774
1.1551025732996758,0.05512604482231741,-1.5796166049731113,0.08516480837173676,0.6704966037225041
1.131456995059874,0.05557052555543669,-1.6292318110061395,0.07073936547877357,0.6424756105408527
1.14364641286864,0.056306082366845686,-1.7339931104945343,0.08699958836601993,0.6520740248625074
1.1174150953711517,0.05620268502185141,-1.6661474473217837,0.07232103028754261,0.6268293612878608
1.1327701893657647,0.05592339287892408,-1.6286959234120886,0.07347845876726897,0.6199503349777468
1.2213216058940006,0.05666957421690101,-1.8325894625801418,0.1028054927413931,0.647698009589038
1.1707080957966236,0.056147070909334865,-1.7231859213237648,0.08095881900350764,0.6330581776578963
1.1482293173473026,0.05634768146051807,-1.7201564449515558,0.083541323702926,0.6371592340151676
1.1289458330622761,0.055990902159520774,-1.601188492678375,0.09156446280066403,0.6398858396197387
1.3468531322675314,0.055926152199962116,-1.9642908693603758,0.0882273315662945,0.6378018023772318
1.3252236811049904,0.05587501085047389,-1.9304372983563631,0.10028578745996719,0.6263885319443937
1.2723646843934406,0.056179551062612604,-1.8962012167270466,0.060217846047043166,0.6483044680583564
1.2864424729367392,0.05615238314669992,-1.9183724381615903,0.06565576088643889,0.635062715692078
1.2504878340982712,0.056647487281185044,-1.9107443246936278,0.08962214928566448,0.6194111733154333
1.336868985582425,0.056857093341141314,-1.9928088888614042,0.07902991899330836,0.6342468872734318
1.234078368268927,0.05654334522087701,-1.8706074041305065,0.07859644165878711,0.644461593009857
1.2297817585646522,0.056352297902760994,-1.7809521588605755,0.09678062823712553,0.6476713226677665
1.2912710505258247,0.05570327102390507,-1.7945143276450253,0.08327023695297181,0.6437038511075527
1.220886400811152,0.05608031421888894,-1.8163546612395578,0.069171505875033,0.6519374266914737
1.246391435342831,0.05569027615823572,-1.7572338431296686,0.10290681977147886,0.6387825387218721
1.3077390054123326,0.05652938084718713,-1.9905758357874248,0.07231811778431523,0.6247277068130899
1.241087470336748,0.05607670232174722,-1.8871900412900402,0.05922365348723614,0.6376507545179377
1.2907725146159719,0.05608286170497131,-1.8654278634141583,0.08888127142826947,0.6421660432605758
1.3354519120921469,0.056068434458691134,-1.9402038971507238,0.06942745834578223,0.6252063693675103
1.314611978056835,0.055551447771183794,-1.792705042397131,0.10799050972643164,0.6321944226959573
1.0934493441663333,0.05719047116487741,-1.805537409111583,0.06938575240805454,0.6931188119842071
1.2866805368318148,0.0560899443414228,-1.8229919983267742,0.08105192927139435,0.6950680166392113
1.3869617690630747,0.055628687807551244,-1.9366215168140286,0.08365224841285387,0.7038045528857196
1.2344306944449968,0.05554358902918869,-1.7646029024805472,0.06438107796226449,0.6471560224513881
1.2197791126492188,0.0554867730694913,-1.6726724938959912,0.0871961825162703,0.6570288418579427
1.171109894271722,0.0556863839868948,-1.6311404217840888,0.09122511883189167,0.6769226286122539
1.3083039976669169,0.0556330348387715,-1.800019057412328,0.09480225969539924,0.634494995757772
1.1945288993668388,0.05613128853430066,-1.737190701259678,0.08358396101248153,0.6380722407002375
1.244580290050995,0.055992551810360065,-1.8082228840746843,0.08780473269277587,0.644300809239941
1.1928178083855028,0.05692813364785846,-1.9009207625265994,0.059718858442802135,0.6303714666268925
1.3500448848815618,0.05566753408804483,-1.9391315607175699,0.08956541934751,0.6257500459949272
1.3419339635728027,0.055730983841461953,-1.934833517338209,0.08098813547540894,0.6449672246069508
1.4416896730879052,0.05623075204581964,-2.0743299833895037,0.06107377802363614,0.6473155066185193
1.3180472021042398,0.05550881339688192,-1.8174195525331989,0.05382073000327019,0.6385991627648954
1.3206524939823445,0.05603942131159029,-1.8894033389433815,0.06423186045937443,0.6417991392734916
1.1383571198953693,0.05659581717997946,-1.664146085304285,0.1157467497338157,0.628979699195435
1.1206296314488002,0.05664942588393242,-1.676796648596678,0.10590275477856471,0.6403955161688761
1.3533678181701234,0.055796764153796065,-1.9482086315090363,0.06222366753311781,0.6473533298423223
1.105546290220976,0.05663727205059331,-1.6415004420618793,0.1295803671210884,0.6558400512818758
1.044445766249106,0.05594167286153042,-1.4982626104329775,0.0827832118869296,0.6508655828668652
1.1689763203787247,0.05614963271088587,-1.7664542228073863,0.07934939119375435,0.6364107896365849
1.1934922237939365,0.056495911302849595,-1.8122986046340692,0.09442235391336187,0.6431775650780223
1.2693946244930803,0.0562885461386849,-1.8741667858272102,0.0920163118405299,0.6357060849594982
1.309000661661366,0.055925531619653676,-1.8619815803458977,0.08878042328883629,0.6346359772569419
1.2986601766420396,0.055618918135522555,-1.8730198857569782,0.09078869510700865,0.6207111711422335
1.132519813237269,0.05668906679306298,-1.7707596787040174,0.07334336431486972,0.6390320810503299
1.1388592256230676,0.055402645892216565,-1.5608075017088474,0.09200955050843984,0.6434059746089557
1.1621040067704729,0.057341400698078866,-1.8251987131613099,0.10036857916439504,0.638341463896581
1.0946864494877928,0.056373955930999725,-1.629571734407186,0.09935599623058415,0.6271977041691777
1.24200773915752,0.05532092108339828,-1.6789068633281943,0.08111839581260435,0.6415064398289759
1.2219746120432604,0.05550763589770151,-1.756301989687227,0.08292067613285355,0.6622529738970553
1.223756741262993,0.05639968035580593,-1.8217019689624863,0.08467264419552388,0.6336832909324235
1.241181307811678,0.05609606132943219,-1.8791509056966902,0.07610535370014218,0.6446290041393209
1.2554019060832122,0.0557834149521174,-1.7216652889175847,0.07779497232319672,0.6485940440112709
1.2479855074309305,0.05621764951533374,-1.8518477658151227,0.08442595250788175,0.6307113890182694
1.3054788402030117,0.05665081628768372,-1.933135052784717,0.08402268293882245,0.6476600241239451
1.2014020102548315,0.05634406660303326,-1.7817584190936202,0.07876013028348058,0.6443836745037382
1.4189631478369276,0.05598627713000779,-1.9944564875258948,0.09603583046757158,0.6492214997360922
1.3095434924462035,0.05593905034778495,-1.8690123316100227,0.08149966259767445,0.6419720491619173
1.3301320578691653,0.05667419087677825,-2.0297818478241823,0.07444077838845486,0.6323254504056053
1.3147441862494018,0.05680041855251405,-2.0608333500207223,0.06905525291752475,0.64175841560313
1.2050854429037248,0.0552055006373053,-1.677329799727822,0.08979543643443992,0.6419049025486728
1.2829694960260152,0.056599268073157766,-1.9600687748889918,0.06433715053314436,0.6379142751779574
1.3679063914789353,0.0558982166609207,-1.9595513403286375,0.05945916021023977,0.6461285962618456
1.0748990585625096,0.05614013965931027,-1.5844035929360736,0.09299752440699748,0.6373117204183633
1.2740849252262807,0.05596479259668049,-1.8099188650670506,0.07887805235881105,0.6559343061357406
1.380193453262643,0.05590404553116562,-1.9927051990219198,0.07085238950620461,0.6422811987769653
1.1533536134588591,0.056237103779801276,-1.6914098326204154,0.0988485565527565,0.6384766251261673
1.2137267130557328,0.05663942231842857,-1.8011802591435924,0.09184568320984711,0.6276622228496005
1.3727571927071722,0.056689765665424205,-2.025458478737928,0.08296814716191324,0.6548658481755708
1.2679586178289997,0.056454053872177556,-1.9023145467522085,0.0827399395326351,0.6484201408513476
1.2578394079642263,0.05650287633978455,-1.8382451437536318,0.08583787771070907,0.6409284644999709
1.246888795632959,0.056789451514615744,-1.8708376602371999,0.08477980673086576,0.6359522745881356
1.234311781744298,0.056829967362386116,-1.9340245418257531,0.07714617351781114,0.6357794974461747
1.2656603216377584,0.05644150480884983,-1.8325965252716863,0.09646742221493616,0.6240614383336641
1.306398715533674,0.05531476881507983,-1.8023656718754317,0.05342197072869446,0.6302129685922201
1.272029336680798,0.05582919631734185,-1.8986116262420296,0.05076432750243804,0.6139356766741159
