alpha,beta_temp,beta_omega,beta_clean,sigma
0.8676808890526976,0.056832313481163806,-1.5215369259168945,0.10593501030080667,0.5910879890593227
0.8601419508643504,0.05677451659085434,-1.5386299439994495,0.09332210231071911,0.583498208773455
0.8712711413014071,0.056966852539891095,-1.500523248128836,0.09109252758207957,0.5781590157167147
0.7482911921625437,0.0569462997383931,-1.401348411036448,0.11726264464007442,0.6614750471417472
0.808145782903693,0.05667084140261599,-1.4016900453996897,0.12070774071036865,0.6648214871396095
0.8810815058288486,0.05642899837710252,-1.4071851086801317,0.11444367044713767,0.6679425984510631
0.8708866736984723,0.05657988123705758,-1.4600437066410947,0.11725025228598178,0.665106066820158
0.9263665958471808,0.056226083109810636,-1.4573078121887235,0.09106493791945251,0.6360420727864458
0.8451289210997064,0.05676957254808063,-1.4281452963775152,0.12842833047919652,0.6470480177723132
0.8362223573495697,0.05675405614113871,-1.4222542362128614,0.12621263711264738,0.6428937008338375
0.8522628544267216,0.056183130582582494,-1.3949232096644977,0.07366058574968228,0.619831845860736
0.8276822061912509,0.056766323323172094,-1.4664230634438375,0.08887723654349688,0.6551043799538088
0.8947036408766994,0.056603297284472484,-1.5079761237733464,0.11501593467138023,0.6082449564217052
0.8342463955519682,0.05615738069875441,-1.3549624692727917,0.09331085584538615,0.6334534677846773
0.892053593615098,0.056544257906452504,-1.4728084992551018,0.11825427556511184,0.6440813112204258
0.8567454259101406,0.05679924811339667,-1.4829575939590853,0.09061792968197799,0.6237939213178891
1.0079479814056758,0.056814237370117426,-1.6842804491459908,0.10369568110747653,0.6489828680714255
0.9583365368838459,0.05692061985953083,-1.5173082291875097,0.12060384387693483,0.6280886530492054
0.9276651415775333,0.056827658005412646,-1.5601915024098503,0.1105753341089816,0.6210246117769612
0.8437841360220091,0.056542333596236956,-1.4291284442691605,0.09034440421828764,0.6306994963106337
0.8784271145438896,0.05687125693525319,-1.5413256898647418,0.09755994018198243,0.6026084040786261
0.8607186011463611,0.05643602445244504,-1.4050371446562409,0.1165013049494821,0.658200123658857
0.7870024375088132,0.057125769583143866,-1.4163688708993156,0.09899247271128739,0.6368443370004501
0.7951826892051322,0.05749975820942406,-1.4200250410617414,0.11461687804323002,0.6391668088917397
0.9185957344211146,0.055904164751346457,-1.4113763491023548,0.08852433910191201,0.6115432282078026
0.8594756299766764,0.055689632793515374,-1.3962474408075636,0.09679462857568574,0.6268039018314402
0.9610990160613782,0.056716111128500855,-1.554857954266737,0.11198264443154313,0.611595002115908
0.8978462496570906,0.05696245795397773,-1.5576827552748576,0.09285072509106579,0.6462297316219858
0.6759899841785058,0.058013457569509166,-1.4372709482597088,0.07726507290605168,0.6395607446278444
0.7383521093241731,0.057645952700656235,-1.4626121035578308,0.0769500229128086,0.6445260286266207
0.7996652493598143,0.05736203842521952,-1.5643560427214105,0.07036101956444564,0.6265339146540718
0.8706673361479378,0.056102526552817104,-1.4627126875775822,0.08219650603772853,0.6168127020005684
0.9044251398243438,0.056193473879540184,-1.4748619413673474,0.08180767151880568,0.6274312204062371
0.7879563898904043,0.05608128649964997,-1.3231009696849938,0.07529826991101583,0.6207145963355241
0.8719532671294931,0.057055624427335055,-1.4829098850075226,0.1237478971830592,0.641691056294325
1.0168941304473704,0.05522500202136173,-1.5150636151188124,0.07238036874523078,0.6337715351160148
0.7032443919726229,0.05719769921763914,-1.3388480487588978,0.09114231795116363,0.6286924838588034
0.7998261454858507,0.05555100002322115,-1.228744516038745,0.10997496653386336,0.6343930943509102
0.8936523276124002,0.05746851268049354,-1.6233689857528546,0.09394753887974264,0.6114117438530037
0.9782879131948967,0.05714987066873217,-1.6833719713828081,0.08943560825345143,0.6504493571084944
0.7731910151856942,0.05716818020615124,-1.3455883961263524,0.12506595593135075,0.6321134402199348
0.7322309442148262,0.056829981064618194,-1.2487603613508647,0.10547262560403109,0.6557913661186685
1.0163810497604764,0.05684767020741487,-1.6174187270391087,0.11781978039185691,0.6590885055385878
0.7677263206850214,0.056669477502376046,-1.309955977193976,0.08751489267496489,0.6055164611983352
0.9078931011361673,0.05669901158356151,-1.507951253545066,0.1041104434560892,0.6444210879552652
0.9372752257199187,0.056647000132318104,-1.5557217008039927,0.10324074374326825,0.648922355648598
0.8709414034988445,0.05676049965929984,-1.5446646877882628,0.08874528039204282,0.6583350255742334
0.8942897573874852,0.05694255068670563,-1.5653559315703127,0.08878741008588675,0.6579935337062734
0.9515949592670644,0.05657730050361314,-1.5966589789015515,0.10193107796519867,0.6510317137699105
1.0112009715969577,0.05610627235536353,-1.5729420019473999,0.09627733739131357,0.6336207579792038
0.4813972081510319,0.05781054582093896,-1.117769059676391,0.11957802322448206,0.6235536943435706
0.5638423438532402,0.0570952941238624,-1.1523847112572447,0.12927010189803625,0.6144337889136493
0.595525957340102,0.05689686953950046,-1.2383396983400594,0.08974690758642392,0.6538372551211499
0.5795623006537878,0.05711689277537101,-1.2743720855776814,0.07989483733745154,0.6141598140713935
0.5912754228673224,0.05684204840867832,-1.1122814950772444,0.09585044560882204,0.6475618304350237
0.6179996027182459,0.05665026747182083,-1.1649528777026958,0.0964026798628131,0.6375796804348113
0.622475822855497,0.05706368057325316,-1.2128997166396864,0.10509684940719594,0.6271831858656867
0.5771740664825287,0.057021823699131134,-1.1963141782181168,0.10537863210103295,0.6353008158367773
0.8507239373415201,0.05708263926792552,-1.497187419560209,0.10166776769643197,0.6473312961623133
0.8805987557018031,0.05605152133027033,-1.4404904873900364,0.08457659117268264,0.6187655618815909
0.8247132018686578,0.05645943157636441,-1.4276404121661166,0.08799187708447195,0.6320428242481784
0.8211786941125213,0.056451876512156156,-1.400194933106139,0.0923796761575265,0.6305375446078065
0.7116040539519758,0.05776084349336293,-1.369507368915425,0.11861537292351289,0.6220940440075274
0.7739681703782135,0.055531859814103475,-1.2094798980935408,0.10151949436482992,0.6400984020362991
0.8016764461487494,0.056279234402137245,-1.354139852588844,0.10598223618666386,0.6456298703883411
0.7145304698817612,0.05619325726332078,-1.2530079765212783,0.0998701552063996,0.6579956892293412
0.7383889772906377,0.05618355453753228,-1.2760777683400484,0.09240255594422822,0.6159808246873203
0.9808369029165265,0.05699815242210085,-1.6585559960679959,0.10449860366970551,0.6546200808546785
0.9633783835820767,0.05638611179889437,-1.5581169167494764,0.1017040641040728,0.6411089996628908
0.9946740027565273,0.056066232435851106,-1.564031508248437,0.09764402579684651,0.6663840025373869
1.032527249237142,0.05671700667806231,-1.715093898042177,0.07067060666928396,0.6268540620280234
0.8990691636306921,0.05636870280476967,-1.5152137487735402,0.0776509471452662,0.6175420906418448
0.8704905491325954,0.0564885194911884,-1.4807974197641975,0.07216701577191041,0.6011262906272884
0.7810053306609809,0.05661163880773204,-1.3656842842852583,0.10973093485209824,0.6390196808268452
0.8218408142391603,0.05635484030513543,-1.4057367250854718,0.11310904570474811,0.6616413839705806
0.763095395565676,0.05638301196412592,-1.331678951712128,0.09952824905367191,0.6038216322893933
0.6825012542702125,0.057131594290912115,-1.3578689975646299,0.11862673026406965,0.6338502239796857
0.8164728641579604,0.056317224977362204,-1.445145199083548,0.09268726664636433,0.6128294580453195
0.8348641258188525,0.05681535447585635,-1.4317878126183388,0.11455794431463003,0.6580877378037998
0.8015555975590037,0.05656494993290262,-1.3937468217796258,0.0992597148283538,0.6530495126543321
0.8402772837256811,0.0564427788333547,-1.409758729517371,0.09171163008142756,0.6600359304717659
0.8307455654072787,0.05697326201166737,-1.4644471079274446,0.1146944409511178,0.6051372980100244
0.6287537426253124,0.056411174848211475,-1.1337065574739285,0.09297769315612986,0.6459905540112539
1.0609809992438808,0.05685431484453778,-1.6998588995045765,0.10917167578368704,0.6172464577812492
1.0020252936975658,0.05671288509498774,-1.635213392128648,0.09010822997907415,0.6130170397104809
0.8519397970022677,0.055697689416313284,-1.3860874864720287,0.1022700257847698,0.6427784069916602
0.6597371297319901,0.05755830260770836,-1.3503055519318536,0.10653525731635506,0.6164248026378867
0.896253995745082,0.057046222811196194,-1.5678051843043654,0.09510220671665616,0.627698318230432
0.8636431659967326,0.05666101806222915,-1.4874827072082972,0.08880171667904878,0.6092427116639771
0.7120153307691544,0.056128348174078274,-1.2206680522147764,0.0846718938505433,0.6429572157093248
0.844639567391489,0.057136281385091504,-1.554488118238428,0.07813877291495408,0.6167736925259134
0.844639567391489,0.057136281385091504,-1.554488118238428,0.07813877291495408,0.6167736925259134
0.9116640855269049,0.057476125178044804,-1.6778060371298196,0.0718782681598301,0.6242299834198173
0.9398717844341193,0.05682622587679192,-1.5756219935937388,0.1027462963848283,0.6382142375987999
0.7453820419921966,0.05681997837515921,-1.3461920799295406,0.10687873334680376,0.61450523690484
0.8332850345575523,0.05678288192256534,-1.446775837487472,0.09802367605758906,0.6116934444529467
0.8810697001023119,0.05625487003727662,-1.4087802152061997,0.09798952077005056,0.6636371491609059
0.8584932393401971,0.05661977701274687,-1.4403509826540102,0.08841336458555818,0.6540838717440455
0.7000166152752437,0.05715550676580028,-1.2881864751264018,0.1015535205159418,0.6797910300707095
0.7336750644658582,0.056840364822567976,-1.3535803829610522,0.1134978811142289,0.5945293816066458
0.7767350985403054,0.056290905593313414,-1.313385190045583,0.10699987672271892,0.593776126803217
0.6811732122449138,0.05702390809857981,-1.2760662768638191,0.10251660784206723,0.6771342573932471
0.7212458542840943,0.05639132165356658,-1.226531694090621,0.1115983004324779,0.6752247128763196
0.67252734033335,0.05629603189419013,-1.2121521559695516,0.0997421170531364,0.6771178764833415
0.713530920072422,0.056993446168806056,-1.340358874941252,0.11365153469602701,0.5927956041431779
0.8362253604888873,0.056737912969712284,-1.4401831838624197,0.09911647162523257,0.6727386760155613
0.7944177250754014,0.057133164903232066,-1.3902166805386393,0.11067967336126833,0.6546442288497619
0.7832563273540472,0.05681298183324227,-1.3457917724537367,0.1086428376769961,0.6452839549456888
0.784810514826701,0.05682757479874402,-1.3444691836903324,0.11168936623931666,0.6486307267568052
0.8222839582897689,0.056778118929146935,-1.4658670147475803,0.10728956429247218,0.6244504631777419
0.8949541558986903,0.0569777576924703,-1.5847265881926056,0.09022695104086888,0.6312912389329509
0.8695578120028393,0.056410562851349086,-1.4379059583594298,0.08981735749559625,0.6220793113443852
0.9747402890307458,0.05596705357748314,-1.509338217547132,0.08556530171727394,0.6385790236857385
0.9495185124361617,0.05606246585628619,-1.5516031358084383,0.09172137525441991,0.6644533355351492
0.9621178432220702,0.0560936930644026,-1.5243688880062862,0.0916469094121682,0.6621691501082877
0.7777305283989188,0.05724951947533949,-1.4733335822441767,0.09223847477360222,0.5979071044290204
0.7897170664119532,0.056164779102861544,-1.3193718603580002,0.10144649942473977,0.6466277821796629
0.7707188382422259,0.05638526813330367,-1.3123551163781606,0.09509221952259092,0.6318485623511447
0.7351705289717156,0.056716936293552365,-1.294547062342211,0.08828046211697527,0.6357840249292751
0.7969365474086489,0.05629592737892255,-1.3491114253282461,0.10414159477464092,0.6318334153582379
0.8555090938394794,0.056281324627827846,-1.4200685776065498,0.09393544148001809,0.6240872863865169
0.7578957235983907,0.05629859516116678,-1.3228947641943947,0.09150079432295131,0.6232551819747385
0.7782864569675991,0.056437321031882294,-1.3831631026034508,0.07338925731860202,0.6377149831261271
0.7355458220801271,0.057307319502252464,-1.3477781663463766,0.13528619741074707,0.632142187391232
0.7223879863906342,0.05729833804425302,-1.3469677760664602,0.13729000775516648,0.6289847074633564
0.8467561618247054,0.05617049920994902,-1.4494491196355597,0.07772063896810957,0.6205376824889005
0.7169582603253943,0.05622881843905222,-1.3075307502936262,0.07753588856906969,0.6143463387806871
0.9212748603750134,0.05706592212052682,-1.5582906688357525,0.12669162451673907,0.6443542326044865
0.8943590144398137,0.05659305747669165,-1.4766951394112091,0.11214249187586108,0.6381578386739686
0.8798928353845658,0.05645934337675708,-1.4654598050862973,0.11839183374246282,0.6237991160624049
0.9376964044524777,0.05603568219602768,-1.511838525463375,0.07316032729670023,0.6412472488372482
0.7404664393658691,0.05671783255727355,-1.2964506052826117,0.09047023152304788,0.6475655495799316
0.8948597031361747,0.05622632932101657,-1.436953480790276,0.08760750812613717,0.6596939707667955
0.8941659915314877,0.0565064556106165,-1.4664268706551624,0.10144734984338795,0.6410889885412997
0.7993332015785977,0.05656105954566277,-1.38721321769426,0.0823651007757329,0.6647676194349629
0.7223715741039002,0.05651566437205252,-1.2631336019543404,0.09775525437436494,0.6520346116205897
0.8191587342544637,0.05686310886921232,-1.416340397901667,0.10443451580568096,0.6376687279721968
0.7790411814287167,0.05627742576982046,-1.3758587268108897,0.08835277658561905,0.6415179920747924
0.815242991761365,0.05697197865853781,-1.396700576197187,0.1069217202798035,0.6455100941355241
0.8033010584329814,0.056825562979507756,-1.4087331266013905,0.10555562428997137,0.6430949519744912
0.8131903476444251,0.05674183059810095,-1.4295612759955674,0.11588918431908417,0.647249969256146
0.7484106569580745,0.05661398381470682,-1.3601216170950075,0.08643849709210531,0.6364848215801929
0.7703504442729476,0.056688343290186745,-1.3618128020963205,0.12295842651398343,0.6241479436471855
0.8384909942646884,0.05660588122858777,-1.4127454301148532,0.08749681207331804,0.6464925416843977
0.7653046098963419,0.05652742532545333,-1.290303022169887,0.1150457476570146,0.6035731063005235
0.9280078155129342,0.056448050106475356,-1.614949839713674,0.07918551051519465,0.6250021589696181
0.7943296212737465,0.056973517150899634,-1.5176074939222985,0.07792630954665182,0.6535739933305761
0.9259630143351202,0.05567249406065317,-1.4984392906468393,0.09562618217964643,0.6198159803438099
0.987247073608542,0.0558749858102671,-1.4774603871493426,0.1068074735583969,0.6350748759201976
0.8649783529248046,0.055674496193487064,-1.4127820352860532,0.0853739033400657,0.6144849218876757
0.7465188519749019,0.05689263714331465,-1.3685412057875155,0.11666991738590658,0.613636521448296
0.7542148672512801,0.05678687987865972,-1.3605682574560376,0.0832888079553354,0.660862430038089
0.795913274323362,0.05729239651078777,-1.4656526732982051,0.09265188419721397,0.6426856187809848
0.7548816686208347,0.05703320777764605,-1.3677723195321363,0.11282762100004459,0.6334943617177009
0.9215310397102812,0.056261133148277104,-1.5088594339094712,0.09301398958462657,0.6351407446541033
0.7803143310418548,0.05660944726758121,-1.3714105766767446,0.11976032973583207,0.6390511606906407
0.6927227547148919,0.05743639344758804,-1.3243609929916076,0.10214831509227719,0.624806076608571
0.9680462490018703,0.05611016327144601,-1.453166368083238,0.10388585217272849,0.6418295074933494
0.9032264245826053,0.05679437684125088,-1.51351054150253,0.09144089725072056,0.6325700623427261
0.6407657642435931,0.05723578696896438,-1.2660788011029176,0.1098626021541285,0.6240764719479724
0.7533802682932645,0.056510699178315194,-1.319104608839222,0.09714698032859995,0.6289924746781891
0.9067262652935808,0.05632674671452342,-1.4831448669493525,0.11263375694512567,0.616860480900174
0.8962708742091864,0.056732462549395506,-1.5200433117060186,0.10294030115087596,0.6631614199701481
0.9354110783859759,0.05642580618941332,-1.5387291782450774,0.10634481544078321,0.670615388031177
0.9540721051546318,0.05592661706165638,-1.508993632588627,0.10174881650611345,0.630098659735148
0.9852253781735287,0.05621668054893272,-1.5857161007627845,0.11298814652556759,0.621697179552047
0.797144244120075,0.056331454312514476,-1.2970193409450879,0.11243934082782168,0.626231543933924
0.7700433699066616,0.05715849659294868,-1.431616389158897,0.0969799390152987,0.6381028390205676
0.871192059216274,0.0557609320731737,-1.4070976778763509,0.09615849183847883,0.610526383044525
0.9456617030163674,0.05542564765071893,-1.4064342883317913,0.1047288706628894,0.6131320829208624
0.8994907344493741,0.056086933999635324,-1.4312173668855692,0.08843080642160583,0.5976009054756971
0.7277970196642173,0.05650462814119794,-1.2913059441828842,0.08308057552000503,0.632075643923991
0.726723549936371,0.057070419400246285,-1.357947745179068,0.09945472272131745,0.6589345528493022
0.8235765503437534,0.05678621137292988,-1.4392054222207804,0.09251552835382791,0.631667235798387
0.7486469000763751,0.05670634345750407,-1.331796216847188,0.11192070486968962,0.6329155568061344
0.8002430283209957,0.056383057598254946,-1.3951286819742812,0.07117469488409282,0.6234838103834955
